angDist,_RAJ2000,_DEJ2000,E,GaiaDR2,RAJ2000,DEJ2000,PRF,Simbad,ra_epoch2000,dec_epoch2000,errHalfMaj,errHalfMin,errPosAng,source_id,ra,ra_error,dec,dec_error,parallax,parallax_error,parallax_over_error,pm,pmra,pmra_error,pmdec,pmdec_error,astrometric_n_good_obs_al,astrometric_gof_al,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_params_solved,pseudocolour,pseudocolour_error,visibility_periods_used,ruwe,duplicated_source,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_mag,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_mag,phot_rp_mean_flux,phot_rp_mean_mag,phot_bp_rp_excess_factor,bp_rp,dr2_radial_velocity,dr2_radial_velocity_error,dr2_rv_nb_transits,dr2_rv_template_teff,dr2_rv_template_logg,panstarrs1,sdssdr13,skymapper2,urat1,phot_g_mean_mag_error,phot_bp_mean_mag_error,phot_rp_mean_mag_error,phot_g_mean_mag_corrected,phot_g_mean_mag_error_corrected,phot_g_mean_flux_corrected,phot_bp_rp_excess_factor_corrected,ra_epoch2000_error,dec_epoch2000_error,ra_dec_epoch2000_corr
0.178206,132.79357457289,11.30393147046,,598694835922812800,132.79357457289,11.30393147046,0.88,Simbad,132.79362309568,11.30394512375,0.0042230,0.0028610,95.88,598694835922812800,132.79357301138,0.2158,11.30393102270,0.1179,1.1847,0.2464,4.8083,11.497,-11.050,0.261,-3.173,0.179,358,2.3030,453.34,0.649,1.780e+00,95,1.2919,0.0437,19,1.087,0,5.27095e+02,1.03906e+00,18.882645,1.17708e+02,6.58526e+00,20.161524,6.05785e+02,17.792099,1.373,2.369425,,,0,,,121561327936155222,1237671261735354820,,507146150,0.003489,0.060806,0.016561,18.867293,0.003471,5.34601e+02,-0.015,4.2110,2.8786,-0.0811
0.176318,132.85407447922,11.76192986835,,604916461123940992,132.85407447922,11.76192986835,0.879,Simbad,132.85412267004,11.76194301815,0.0008489,0.0005683,109.76,604916461123940992,132.85407293983,0.0409,11.76192944239,0.0234,0.9105,0.0516,17.6315,11.372,-10.954,0.051,-3.055,0.038,384,31.9924,2137.35,0.331,6.412e+01,31,,,17,2.363,0,4.85888e+04,1.23084e+01,13.971025,2.67174e+04,3.11300e+01,14.271558,3.12409e+04,13.511087,1.193,0.760470,,,0,,,122111328541264797,1237671262272290975,,509150437,0.002769,0.003064,0.003883,13.971025,0.002769,4.85888e+04,-0.004,0.8217,0.6070,-0.2538
0.172999,132.92945875198,12.94098309116,*,608141294367793024,132.92945875198,12.94098309116,0.878,Simbad,132.92950626786,12.94099592809,0.0004952,0.0003367,105.76,608141294367793024,132.92945722328,0.0239,12.94098267581,0.0130,1.1596,0.0271,42.7839,11.160,-10.755,0.030,-2.982,0.022,403,1.3992,453.30,0.061,1.230e+00,31,,,18,1.049,0,2.15723e+04,4.35211e+00,14.852624,1.09804e+04,1.75704e+01,15.236995,1.50760e+04,14.302182,1.208,0.934813,,,0,,,123521329295059666,1237670596015227003,,515153615,0.002764,0.003287,0.003886,14.852624,0.002764,2.15723e+04,-0.003,0.4853,0.3508,-0.2025
0.183387,132.90651362669,11.90454925631,,604922847739724800,132.90651362669,11.90454925631,0.877,Simbad,132.90656427251,11.90456105067,0.0024643,0.0015749,103.56,604922847739724800,132.90651199892,0.1154,11.90454887694,0.0608,1.3068,0.1479,8.8376,11.830,-11.509,0.150,-2.739,0.102,427,-0.0226,439.41,0.000,0.000e+00,31,,,18,0.998,0,1.13831e+03,1.27120e+00,18.046719,3.15127e+02,8.93559e+00,19.092329,1.19009e+03,17.058943,1.322,2.033386,,,0,,,122281329065505949,,,510153309,0.003010,0.030913,0.009503,18.046719,0.003010,1.13831e+03,-0.017,2.4239,1.6364,-0.2064
0.169035,133.09262126612,11.61301555088,,604898761562989184,133.09262126612,11.61301555088,0.876,Simbad,133.09266758093,11.61302765681,0.0010485,0.0006864,118.73,604898761562989184,133.09261975392,0.0478,11.61301518340,0.0274,1.1981,0.0598,20.0259,10.908,-10.541,0.061,-2.807,0.049,426,1.5232,486.28,0.126,1.137e+00,31,,,18,1.052,0,4.90374e+03,2.45586e+00,16.461048,1.86453e+03,9.56500e+00,17.162117,4.39338e+03,15.640898,1.276,1.521219,,,0,,,121931330926446120,1237671124833599740,,509150744,0.002808,0.006230,0.004448,16.461048,0.002808,4.90374e+03,0.003,0.9769,0.7850,-0.3453
0.174816,132.49221464218,11.8956414882,,604965561189933312,132.49221464218,11.8956414882,0.876,Simbad,132.49226163718,11.89565708932,0.0016559,0.0011884,104.91,604965561189933312,132.49221310060,0.0849,11.89564099013,0.0451,1.1906,0.0959,12.4193,11.283,-10.686,0.101,-3.622,0.076,407,-0.1714,415.29,0.000,0.000e+00,31,,,19,0.993,0,1.86710e+03,1.54006e+00,17.509450,5.58442e+02,9.20551e+00,18.471096,1.91332e+03,16.543425,1.324,1.927671,,,0,,,122271324922435265,1237671125370208509,,510152757,0.002897,0.018114,0.006430,17.509450,0.002897,1.86710e+03,-0.001,1.6291,1.2248,-0.1657
0.174188,133.56941349128,11.36304164996,,604643159468688384,133.56941349128,11.36304164996,0.872,Simbad,133.56945967502,11.36305870942,0.0006792,0.0003825,112.41,604643159468688384,133.56941202934,0.0280,11.36304108965,0.0150,1.2799,0.0392,32.6079,11.233,-10.510,0.040,-3.964,0.027,696,8.9647,1121.15,0.144,6.095e+00,31,,,18,1.250,0,1.52898e+04,3.99479e+00,15.226361,7.98475e+03,1.27057e+01,15.582890,1.31731e+04,14.448672,1.384,1.134217,,,0,,,121631335694626151,1237671261735682092,,507146604,0.002770,0.003282,0.003876,15.226361,0.002770,1.52898e+04,0.154,0.6446,0.4382,-0.3930
0.171833,132.69433880513,11.55459877154,,598902476116795776,132.69433880513,11.55459877154,0.871,Simbad,132.69438579033,11.55461139074,0.0034259,0.0024515,104.81,598902476116795776,132.69433727223,0.1732,11.55459837215,0.0990,0.9764,0.2011,4.8553,11.089,-10.695,0.210,-2.929,0.157,381,-0.6922,382.36,0.000,0.000e+00,95,1.3244,0.0369,19,0.974,0,5.63317e+02,9.51970e-01,18.810486,1.22850e+02,7.67824e+00,20.115100,6.54905e+02,17.707450,1.381,2.407650,,,0,,,121861326943976026,1237671124833403328,,508147203,0.003310,0.067917,0.017416,18.794456,0.003296,5.71696e+02,-0.012,3.3708,2.5266,-0.1661
0.174696,132.58502776053,12.65172106858,,608035840036168576,132.58502776053,12.65172106858,0.87,Simbad,132.58507532802,12.65173523561,0.0036328,0.0024010,107.29,608035840036168576,132.58502623541,0.1683,12.65172064146,0.0912,1.3480,0.2143,6.2889,11.267,-10.778,0.218,-3.284,0.157,377,0.1310,392.33,0.000,0.000e+00,31,,,19,1.004,0,6.66810e+02,1.07122e+00,18.627361,1.67163e+02,8.26930e+00,19.780690,7.48342e+02,17.562645,1.373,2.218044,,,0,,,123181325850542564,1237670965382218202,,514151499,0.003261,0.053782,0.018344,18.627361,0.003261,6.66810e+02,0.007,3.5413,2.5340,-0.2350
0.177645,132.69103672581,11.31683943389,,598882371374735744,132.69103672581,11.31683943389,0.869,Simbad,132.69108555949,11.31685135518,0.0035089,0.0024621,101.98,598882371374735744,132.69103516119,0.1745,11.31683904388,0.0930,1.0086,0.2027,4.9758,11.459,-11.119,0.217,-2.770,0.157,440,0.3910,467.12,0.197,2.050e-01,31,,,19,1.013,0,5.89353e+02,1.00659e+00,18.761429,1.65102e+02,6.80642e+00,19.794159,6.68046e+02,17.685880,1.414,2.108278,,,0,,,121581326910850705,1237671261735289211,,507146087,0.003321,0.044847,0.016838,18.761429,0.003321,5.89353e+02,0.064,3.4703,2.5161,-0.1453
0.174723,133.1745642169,11.80265179704,,604926386792726016,133.1745642169,11.80265179704,0.864,Simbad,133.17461245784,11.80266301036,0.0037526,0.0026021,106.09,604926386792726016,133.17456261840,0.1779,11.80265144093,0.1015,1.1402,0.2304,4.9477,11.281,-10.977,0.228,-2.603,0.169,369,0.5252,396.12,0.000,0.000e+00,31,,,17,1.019,0,5.87374e+02,1.06866e+00,18.765080,1.35084e+02,1.17417e+01,20.012030,6.94802e+02,17.643242,1.413,2.368788,,,0,,,122161331745753689,1237671262272422378,,510153581,0.003390,0.094415,0.014211,18.765080,0.003390,5.87374e+02,0.025,3.6770,2.7079,-0.1956
0.177038,132.16510561069,12.0216140901,,601981108674168704,132.16510561069,12.0216140901,0.861,Simbad,132.16515345217,12.02162921867,0.0086659,0.0058315,98.21,601981108674168704,132.16510411232,0.4201,12.02161363805,0.2234,1.3087,0.5083,2.5745,11.410,-10.858,0.538,-3.506,0.368,394,3.1480,512.28,1.278,1.669e+00,95,1.2845,0.0926,19,1.114,0,2.04000e+02,7.58940e-01,19.913288,4.99345e+01,4.55103e+00,21.092540,2.44095e+02,18.778996,1.441,2.313545,,,0,,,122421321651236431,1237671262808899933,,,0.004890,0.098993,0.030036,19.898932,0.004846,2.06716e+02,0.062,8.6174,5.9029,-0.1142
0.175341,132.70836885318,11.64730382694,,604908592743901184,132.70836885318,11.64730382694,0.86,Simbad,132.70841709684,11.64731564550,0.0015950,0.0010975,115.96,604908592743901184,132.70836728086,0.0733,11.64730347917,0.0398,0.9986,0.0849,11.7666,11.314,-10.978,0.094,-2.737,0.075,382,1.5439,440.49,0.020,1.281e-02,31,,,17,1.056,0,2.48868e+03,1.91200e+00,17.197443,6.74479e+02,1.08568e+01,18.266120,2.59175e+03,16.213915,1.312,2.052206,,,0,,,121971327084247257,1237671262272225860,,509150264,0.002879,0.017698,0.007583,17.197443,0.002879,2.48868e+03,-0.030,1.5124,1.2088,-0.2884
0.174797,132.35778723431,12.52119725615,,608039035491044864,132.35778723431,12.52119725615,0.86,Simbad,132.35783547417,12.52120908246,0.0032268,0.0021359,121.40,608039035491044864,132.35778569365,0.1574,12.52119688210,0.0982,1.0981,0.1854,5.9221,11.274,-10.934,0.183,-2.745,0.153,319,-0.3997,324.73,0.000,0.000e+00,95,1.3400,0.0342,17,0.983,0,7.87918e+02,1.20989e+00,18.446165,2.12631e+02,1.13498e+01,19.519476,8.70255e+02,17.398779,1.374,2.120697,,,0,,,123021323578035925,1237670965382152378,,513150676,0.003220,0.058022,0.010673,18.435243,0.003212,7.95884e+02,0.023,2.9706,2.4799,-0.3531
0.169519,132.13219211713,11.39917972334,,598919999583436672,132.13219211713,11.39917972334,0.857,Simbad,132.13223854577,11.39919180374,0.0031801,0.0020828,107.28,598919999583436672,132.13219062315,0.1463,11.39917936751,0.0824,1.3408,0.1800,7.4511,10.934,-10.570,0.191,-2.798,0.136,384,2.1911,461.78,0.525,2.600e+00,31,,,19,1.080,0,9.07552e+02,1.23370e+00,18.292688,2.08349e+02,8.67375e+00,19.541561,1.01877e+03,17.227707,1.352,2.313854,,,0,,,121671321322129505,1237671124833140947,,507145759,0.003126,0.045286,0.009716,18.292688,0.003126,9.07552e+02,-0.027,3.0989,2.2018,-0.2401
0.178003,132.26838321909,11.70812529306,,598957279899423232,132.26838321909,11.70812529306,0.857,Simbad,132.26843189746,11.70813843950,0.0023240,0.0016201,112.66,598957279899423232,132.26838162961,0.1127,11.70812483786,0.0605,1.0547,0.1332,7.9191,11.490,-11.075,0.139,-3.060,0.108,399,1.3153,450.91,0.244,8.778e-01,31,,,19,1.046,0,1.28365e+03,1.35339e+00,17.916254,3.69438e+02,8.67528e+00,18.919690,1.34249e+03,16.928114,1.334,1.991575,,,0,,,122051322684080282,1237671125370142956,,509149972,0.002984,0.025648,0.007764,17.916254,0.002984,1.28365e+03,-0.000,2.2336,1.7426,-0.2536
0.184491,135.27736997753,12.01871134434,*,604417828304774912,135.27736997753,12.01871134434,0.856,Simbad,135.27742052928,12.01872482189,0.0009905,0.0006779,106.78,604417828304774912,135.27736835143,0.0459,12.01871091054,0.0319,1.2472,0.0579,21.5247,11.902,-11.483,0.060,-3.130,0.043,418,-0.4703,416.53,0.000,0.000e+00,31,,,19,0.983,0,4.69616e+03,2.29163e+00,16.508009,1.84769e+03,9.72244e+00,17.171968,4.06348e+03,15.725651,1.259,1.446318,,,0,,,122421352774052956,1237671124834517245,,511153443,0.002806,0.006358,0.004477,16.508009,0.002806,4.69616e+03,-0.005,0.9683,0.7092,-0.2099
0.180199,132.70270134544,11.7513230683,,604914227740983936,132.70270134544,11.7513230683,0.856,Simbad,132.70275144019,11.75133307592,0.0023857,0.0016364,109.29,604914227740983936,132.70269971564,0.1174,11.75132274117,0.0595,1.1052,0.1348,8.1988,11.629,-11.394,0.143,-2.325,0.108,392,1.7098,455.60,0.299,1.349e+00,31,,,18,1.061,0,1.32167e+03,1.50346e+00,17.884558,3.69565e+02,9.37220e+00,18.919315,1.37452e+03,16.902520,1.320,2.016796,,,0,,,122101327027462075,1237670964308475919,,509150260,0.003019,0.027675,0.010226,17.884558,0.003019,1.32167e+03,-0.018,2.3157,1.7341,-0.2340
0.173517,132.45243969784,11.07510995439,,598849420385553792,132.45243969784,11.07510995439,0.854,Simbad,132.45248720753,11.07512217250,0.0041924,0.0024400,110.67,598849420385553792,132.45243814435,0.1810,11.07510954350,0.0928,1.2636,0.2655,4.7585,11.200,-10.834,0.249,-2.842,0.169,337,0.3966,357.20,0.000,0.000e+00,31,,,17,1.014,0,7.14381e+02,1.14307e+00,18.552542,1.94935e+02,8.19609e+00,19.613820,7.69939e+02,17.531755,1.351,2.082064,,,0,,,121291324524620659,1237671261735157906,,506145166,0.003257,0.045735,0.015430,18.552542,0.003257,7.14381e+02,0.004,4.0159,2.7206,-0.3513
0.182265,133.13549368525,11.92139282965,,604931338890569344,133.13549368525,11.92139282965,0.854,Simbad,133.13554382004,11.92140536187,0.0043831,0.0025077,109.54,604931338890569344,133.13549202502,0.1893,11.92139243236,0.1026,0.7004,0.2563,2.7329,11.768,-11.403,0.260,-2.909,0.172,391,-0.1402,399.43,0.000,2.046e-15,31,,,17,0.994,0,6.16538e+02,1.06412e+00,18.712467,1.66529e+02,1.16106e+01,19.784817,7.12201e+02,17.616388,1.425,2.168428,,,0,,,122301331354826186,1237671125370536293,,510153551,0.003332,0.075750,0.013011,18.712467,0.003332,6.16538e+02,0.067,4.2149,2.7811,-0.3475
0.172507,132.85544321977,11.21172817,,598690025559424640,132.85544321977,11.21172817,0.853,Simbad,132.85549046943,11.21174033851,0.0012817,0.0008229,113.17,598690025559424640,132.85544170133,0.0605,11.21172774803,0.0320,0.9356,0.0707,13.2311,11.130,-10.763,0.075,-2.833,0.056,382,3.6871,508.45,0.203,2.674e+00,31,,,17,1.136,0,4.36244e+03,2.28750e+00,16.588043,1.68263e+03,9.32796e+00,17.273571,3.82825e+03,15.790395,1.263,1.483176,,,0,,,121451328554994569,1237671261735354716,,507146177,0.002814,0.006634,0.005143,16.588043,0.002814,4.36244e+03,-0.005,1.2220,0.9092,-0.3144
0.177581,132.96787547009,11.8210196163,,604918380975179520,132.96787547009,11.8210196163,0.853,Simbad,132.96792433815,11.82103167402,0.0037041,0.0023589,111.62,604918380975179520,132.96787392012,0.1759,11.82101925294,0.0992,1.1144,0.2215,5.0319,11.450,-11.103,0.219,-2.795,0.160,346,5.6897,534.97,0.743,4.542e+00,31,,,18,1.225,0,8.70828e+02,1.38850e+00,18.337536,2.18063e+02,1.51731e+01,19.492086,1.02905e+03,17.216806,1.432,2.275280,,,0,,,122181329679145703,1237671262272357022,,510153376,0.003254,0.075598,0.014145,18.337536,0.003254,8.70828e+02,0.058,3.5515,2.5829,-0.3045
0.169669,132.8763933431,13.27914984253,*,608232515178486656,132.8763933431,13.27914984253,0.852,Simbad,132.87643991356,13.27916276101,0.0028434,0.0019864,109.35,608232515178486656,132.87639183703,0.1367,13.27914945368,0.0784,1.3395,0.1600,8.3701,10.945,-10.528,0.171,-2.994,0.131,393,-0.9905,376.75,0.000,0.000e+00,31,,,18,0.964,0,8.69726e+02,1.17159e+00,18.338911,2.28039e+02,8.19779e+00,19.443521,9.63214e+02,17.288590,1.370,2.154932,,,0,,,123931328764175469,1237667729662083456,,517150980,0.003119,0.039131,0.008612,18.338911,0.003119,8.69726e+02,0.013,2.7623,2.0977,-0.2233
0.170729,132.87663957072,11.69541211606,,604898452325375616,132.87663957072,11.69541211606,0.85,Simbad,132.87668625832,11.69542472352,0.0040868,0.0027069,111.03,604898452325375616,132.87663806357,0.1992,11.69541178595,0.0982,0.2023,0.2447,0.8267,11.010,-10.619,0.245,-2.911,0.183,398,23.6616,1566.35,1.296,2.594e+01,31,,,17,1.952,0,1.41660e+03,6.38252e+00,17.809250,3.93444e+02,8.54449e+00,18.851334,1.68712e+03,16.680030,1.469,2.171303,,,0,,,122031328766894979,1237671262272291543,,509150475,0.005614,0.023744,0.008648,17.809250,0.005614,1.41660e+03,0.110,3.9363,2.9214,-0.2730
0.178706,133.02073564558,11.56881828706,,604892787264190976,133.02073564558,11.56881828706,0.85,Simbad,133.02078454815,11.56883128365,0.0018432,0.0012685,114.15,604892787264190976,133.02073406381,0.0886,11.56881785483,0.0505,0.8515,0.1072,7.9429,11.531,-11.128,0.109,-3.021,0.086,454,-0.7348,446.55,0.000,0.000e+00,31,,,18,0.975,0,1.51822e+03,1.29620e+00,17.734032,4.60622e+02,9.40637e+00,18.680180,1.53557e+03,16.782225,1.315,1.897955,,,0,,,121881330207703071,1237671124833534381,,508147435,0.002907,0.022347,0.007326,17.734032,0.002907,1.51822e+03,-0.006,1.7601,1.3814,-0.2745
0.175440,133.13637548297,12.02385577877,,604945976139106560,133.13637548297,12.02385577877,0.848,Simbad,133.13642312597,12.02387004736,0.0025429,0.0015650,101.52,604945976139106560,133.13637396628,0.1151,12.02385531123,0.0583,1.3340,0.1506,8.8582,11.315,-10.818,0.156,-3.316,0.101,415,0.9202,455.85,0.191,5.203e-01,31,,,17,1.031,0,1.23797e+03,1.29258e+00,17.955595,3.58488e+02,8.82986e+00,18.952356,1.31916e+03,16.947151,1.355,2.005205,,,0,,,122421331363669143,1237671125370536169,,511152402,0.002979,0.026888,0.007794,17.955595,0.002979,1.23797e+03,0.020,2.5111,1.6155,-0.1938
0.175191,132.87691347589,12.00194944294,,604924840604588416,132.87691347589,12.00194944294,0.848,Simbad,132.87696164779,12.00196160918,0.0072304,0.0051782,91.17,604924840604588416,132.87691193267,0.3163,12.00194907441,0.1664,1.1031,0.4015,2.7476,11.299,-10.941,0.447,-2.820,0.321,408,-0.2180,442.50,0.000,0.000e+00,95,1.2028,0.0684,18,0.991,0,2.86493e+02,7.75314e-01,19.544580,5.82191e+01,6.69976e+00,20.925879,3.42254e+02,18.412025,1.398,2.513853,,,0,,,122401328769492854,1237671125370405367,,,0.004028,0.124976,0.028081,19.526684,0.003993,2.91255e+02,-0.011,7.2296,5.1793,-0.0139
0.175328,133.03040598057,11.85872391667,,604918900665305600,133.03040598057,11.85872391667,0.847,Simbad,133.03045425033,11.85873576256,0.0034663,0.0020985,110.81,604918900665305600,133.03040442203,0.1583,11.85872357613,0.0851,1.1657,0.2120,5.4976,11.310,-10.972,0.205,-2.742,0.144,391,-0.6097,385.24,0.000,2.046e-15,31,,,17,0.977,0,7.70248e+02,1.09337e+00,18.470790,2.01359e+02,6.38107e+00,19.578617,8.41799e+02,17.434874,1.354,2.143744,,,0,,,122231330304420969,1237671125370470752,,510153449,0.003157,0.034520,0.012226,18.470790,0.003157,7.70248e+02,-0.001,3.3248,2.3162,-0.3282
0.181642,132.91638444761,11.67428418039,,604898113023651328,132.91638444761,11.67428418039,0.847,Simbad,132.91643417315,11.67429738708,0.0042810,0.0029545,115.84,604898113023651328,132.91638281023,0.2110,11.67428377723,0.1156,1.5244,0.2487,6.1288,11.725,-11.318,0.253,-3.062,0.203,361,-1.0051,345.18,0.000,2.130e-15,31,,,16,0.962,0,5.09766e+02,9.84431e-01,18.918940,1.28211e+02,7.00757e+00,20.068731,5.54548e+02,17.888048,1.339,2.180683,,,0,,,122001329164349640,1237671262272291606,,509150543,0.003462,0.059408,0.017730,18.918940,0.003462,5.09766e+02,-0.021,4.0624,3.2485,-0.2853
0.173417,133.42560909848,10.92806215198,*,598609181389521792,133.42560909848,10.92806215198,0.847,Simbad,133.42565680592,10.92807338972,0.0027928,0.0016949,101.90,598609181389521792,133.42560754941,0.1141,10.92806180363,0.0653,1.1342,0.1672,6.7837,11.190,-10.882,0.171,-2.607,0.109,616,0.8237,667.98,0.227,6.170e-01,31,,,17,1.023,0,9.98662e+02,1.05415e+00,18.188822,2.70846e+02,7.03822e+00,19.256737,1.08127e+03,17.163055,1.354,2.093681,,,0,,,121111334256314144,1237671261198680348,,505143369,0.002984,0.028352,0.009439,18.188822,0.002984,9.98662e+02,0.006,2.7550,1.7556,-0.2055
0.177325,132.82258502198,11.93906172527,,604924088985647360,132.82258502198,11.93906172527,0.846,Simbad,132.82263408197,11.93907278746,0.0025731,0.0017663,109.69,604924088985647360,132.82258347030,0.1240,11.93906135651,0.0679,1.3653,0.1500,9.1005,11.434,-11.141,0.155,-2.572,0.117,391,-1.8768,350.46,0.000,0.000e+00,31,,,19,0.932,0,1.07111e+03,1.27626e+00,18.112778,3.11257e+02,1.03403e+01,19.105743,1.11826e+03,17.126534,1.335,1.979210,,,0,,,122321328226257365,1237671125370405248,,510153136,0.003044,0.036177,0.013607,18.112778,0.003044,1.07111e+03,0.003,2.4947,1.8755,-0.2374
0.169183,131.73602811601,12.04542512958,*,601990935559787136,131.73602811601,12.04542512958,0.844,Simbad,131.73607458679,12.04543709091,0.0005089,0.0003590,109.35,601990935559787136,131.73602661814,0.0259,12.04542474150,0.0139,1.1289,0.0310,36.4618,10.915,-10.555,0.031,-2.779,0.023,390,-1.9893,345.01,0.000,0.000e+00,31,,,19,0.928,0,1.75232e+04,4.09098e+00,15.078331,8.78317e+03,1.29653e+01,15.479414,1.24776e+04,14.507568,1.213,0.971846,,,0,,,122451317360525039,1237670964844953702,,511151470,0.002767,0.003218,0.003964,15.078331,0.002767,1.75232e+04,-0.001,0.4947,0.3784,-0.2173
0.178860,132.67844342936,12.31410487941,,605017852415972224,132.67844342936,12.31410487941,0.844,Simbad,132.67849247726,12.31411800018,0.0015306,0.0010385,106.61,605017852415972224,132.67844182978,0.0730,12.31410447358,0.0407,1.1908,0.0918,12.9768,11.542,-11.134,0.093,-3.043,0.068,382,0.0774,396.02,0.000,0.000e+00,31,,,19,1.002,0,2.40689e+03,1.95524e+00,17.233728,8.22959e+02,1.10017e+01,18.050097,2.28427e+03,16.351027,1.291,1.699070,,,0,,,122771326784817449,1237670964845347322,,512149009,0.002893,0.014780,0.006093,17.233728,0.002893,2.40689e+03,-0.004,1.4965,1.0871,-0.2129
0.178898,132.84773254128,11.74615552258,,604910581313043584,132.84773254128,11.74615552258,0.844,Simbad,132.84778217071,11.74616593837,0.0019462,0.0012501,109.92,604910581313043584,132.84773088350,0.0952,11.74615521955,0.0500,1.1787,0.1190,9.9018,11.553,-11.298,0.116,-2.412,0.084,387,1.0034,429.09,0.232,1.283e+00,31,,,18,1.036,0,1.86245e+03,1.92786e+00,17.512157,5.36658e+02,1.12208e+01,18.514297,2.00330e+03,16.493532,1.364,2.020765,,,0,,,122091328477805879,,,509150429,0.002976,0.022872,0.008221,17.512157,0.002976,1.86245e+03,0.026,1.8786,1.3495,-0.2811
0.177855,131.99840269147,11.8698084377,,601972342645746432,131.99840269147,11.8698084377,0.843,Simbad,131.99845164331,11.86982051553,0.0055747,0.0032998,116.58,601972342645746432,131.99840111756,0.2309,11.86980804129,0.1233,1.1323,0.3116,3.6335,11.474,-11.125,0.323,-2.807,0.239,368,0.2933,401.17,0.310,3.618e-01,95,1.2857,0.0493,18,1.010,0,4.62081e+02,1.08012e+00,19.025572,1.03172e+02,7.60502e+00,20.304638,5.43711e+02,17.909475,1.400,2.395163,,,0,,,122241319984374307,1237671262808768843,,510152480,0.003746,0.080081,0.017908,19.009763,0.003721,4.68858e+02,0.009,5.1995,3.8641,-0.4021
0.175373,132.82391162727,11.89592509681,,604922297983905920,132.82391162727,11.89592509681,0.843,Simbad,132.82396012187,11.89593611205,0.0049308,0.0033313,112.21,604922297983905920,132.82391003197,0.2365,11.89592472390,0.1391,1.3448,0.2998,4.4849,11.322,-11.028,0.293,-2.562,0.224,385,-0.3118,423.24,0.560,1.046e+00,95,1.1975,0.0528,18,0.988,0,4.09976e+02,9.37791e-01,19.155470,9.77041e+01,5.96044e+00,20.363760,4.81520e+02,18.041359,1.413,2.322401,,,0,,,122271328239755626,1237671125370339900,,510153139,0.003709,0.066294,0.017852,19.140956,0.003687,4.15494e+02,0.032,4.7355,3.6036,-0.2710
0.168222,132.65788331074,11.92642670567,,604970058020251520,132.65788331074,11.92642670567,0.841,Simbad,132.65792926132,11.92643944330,0.0036839,0.0026707,111.81,604970058020251520,132.65788185819,0.1859,11.92642626794,0.1065,1.2309,0.2123,5.7989,10.848,-10.435,0.222,-2.964,0.176,382,-1.0566,382.13,0.000,0.000e+00,95,1.2762,0.0381,17,0.961,0,5.77683e+02,1.07286e+00,18.783142,1.50132e+02,6.67409e+00,19.897356,6.69780e+02,17.683065,1.419,2.214291,,,0,,,122311326579402211,1237671125370274284,,510152892,0.003414,0.048347,0.016550,18.770558,0.003401,5.84418e+02,0.054,3.5613,2.8322,-0.2202
0.168338,132.34039005624,11.83458444841,,598960956391419648,132.34039005624,11.83458444841,0.84,Simbad,132.34043628536,11.83459625134,0.0041323,0.0030207,104.52,598960956391419648,132.34038858473,0.2104,11.83458408113,0.1108,0.9195,0.2441,3.7664,10.856,-10.505,0.254,-2.738,0.193,391,0.7250,461.02,0.408,6.683e-01,95,1.2158,0.0434,19,1.025,0,5.12807e+02,9.17427e-01,18.912483,1.28101e+02,8.24480e+00,20.069658,6.08329e+02,17.787550,1.436,2.282108,,,0,,,122201323404172003,1237671125370143119,,510152662,0.003371,0.069935,0.019503,18.898688,0.003357,5.19364e+02,0.061,4.0714,3.1023,-0.1528
0.172910,132.46665122636,12.99202771953,*,608104392008762368,132.46665122636,12.99202771953,0.84,Simbad,132.46669883347,12.99204017130,0.0008459,0.0006026,110.03,608104392008762368,132.46664968633,0.0407,12.99202732478,0.0239,1.0843,0.0485,22.3766,11.156,-10.775,0.051,-2.890,0.039,427,-1.2991,401.23,0.000,0.000e+00,31,,,19,0.955,0,5.81994e+03,2.43694e+00,16.275070,2.44662e+03,1.10393e+01,16.867125,4.80800e+03,15.542984,1.247,1.324141,,,0,,,123591324666590963,1237667781201952972,,515153354,0.002793,0.005638,0.004496,16.275070,0.002793,5.81994e+03,-0.003,0.8211,0.6360,-0.2172
0.181191,132.8207368703,13.01428217963,*,608154449852709120,132.8207368703,13.01428217963,0.839,Simbad,132.82078655839,13.01429594513,0.0007714,0.0004954,88.79,608154449852709120,132.82073525715,0.0364,13.01428173292,0.0188,1.1839,0.0409,28.9122,11.692,-11.246,0.048,-3.198,0.031,339,-0.0977,345.04,0.000,2.199e-15,31,,,18,0.995,0,9.77563e+03,3.19666e+00,15.712005,4.41511e+03,1.69393e+01,16.226189,7.59785e+03,15.046169,1.229,1.180019,,,0,,,123611328207727661,1237667781202084027,,516152061,0.002778,0.005014,0.004134,15.712005,0.002778,9.77563e+03,-0.006,0.7713,0.4956,0.0193
